"tag_id","ts_origin","ts","value_ts"
PowerBi.COU1CF001CU,2025-06-06 08:06:35.000,2025-06-06 10:06:35.000,"17.01165"
PowerBi.COU1CD2001CU,2025-06-06 08:14:34.000,2025-06-06 10:14:34.000,"0.316013"
PowerBi.COU1-RCT-CU,2025-06-06 08:14:35.000,2025-06-06 10:14:35.000,"72.33609"
PowerBi.COU1RD001CU,2025-06-06 08:17:34.000,2025-06-06 10:17:34.000,"860.6591"
PowerBi.COU1-RCT-CU,2025-06-06 08:17:35.000,2025-06-06 10:17:35.000,"73.13509"
PowerBi.COU1-RCT-CU,2025-06-06 08:18:34.000,2025-06-06 10:18:34.000,"73.12916"
PowerBi.COU1CF001CU,2025-06-06 08:18:34.000,2025-06-06 10:18:34.000,"17.28727"
PowerBi.COU1-RCT-CU,2025-06-06 08:26:34.000,2025-06-06 10:26:34.000,"76.3434"
PowerBi.COU1CD2001CU,2025-06-06 08:26:35.000,2025-06-06 10:26:35.000,"0.3580607"
PowerBi.COU1RD001CU,2025-06-06 08:29:34.000,2025-06-06 10:29:34.000,"897.3469"
PowerBi.COU1-RCT-CU,2025-06-06 08:29:35.000,2025-06-06 10:29:35.000,"75.32972"
PowerBi.COU1-RCT-CU,2025-06-06 08:32:34.000,2025-06-06 10:32:34.000,"75.3196"
PowerBi.COU1CF001CU,2025-06-06 08:32:34.000,2025-06-06 10:32:34.000,"17.74369"
PowerBi.COU1-RCT-CU,2025-06-06 08:39:34.000,2025-06-06 10:39:34.000,"75.83869"
PowerBi.COU1CD2001CU,2025-06-06 08:39:34.000,2025-06-06 10:39:34.000,"0.3655948"
PowerBi.COU1-RCT-CU,2025-06-06 08:42:34.000,2025-06-06 10:42:34.000,"75.89066"
PowerBi.COU1RD001CU,2025-06-06 08:42:34.000,2025-06-06 10:42:34.000,"895.4263"
PowerBi.COU1-RCT-CU,2025-06-06 08:44:35.000,2025-06-06 10:44:35.000,"75.89384"
PowerBi.COU1CF001CU,2025-06-06 08:44:35.000,2025-06-06 10:44:35.000,"17.59852"
PowerBi.COU1-RCT-CU,2025-06-06 08:51:34.000,2025-06-06 10:51:34.000,"74.73615"
PowerBi.COU1CD2001CU,2025-06-06 08:51:35.000,2025-06-06 10:51:35.000,"0.3491743"
PowerBi.COU1RD001CU,2025-06-06 08:54:34.000,2025-06-06 10:54:34.000,"908.6602"
PowerBi.COU1-RCT-CU,2025-06-06 08:54:35.000,2025-06-06 10:54:35.000,"74.36083"
PowerBi.COU1-RCT-CU,2025-06-06 08:56:35.000,2025-06-06 10:56:35.000,"74.36751"
PowerBi.COU1CF001CU,2025-06-06 08:56:35.000,2025-06-06 10:56:35.000,"17.29933"
PowerBi.COU1-RCT-CU,2025-06-06 09:03:34.000,2025-06-06 11:03:34.000,"72.34248"
PowerBi.COU1CD2001CU,2025-06-06 09:03:35.000,2025-06-06 11:03:35.000,"0.3240873"
PowerBi.COU1RD001CU,2025-06-06 09:07:34.000,2025-06-06 11:07:34.000,"976.9409"
PowerBi.COU1-RCT-CU,2025-06-06 09:07:35.000,2025-06-06 11:07:35.000,"70.25236"
PowerBi.COU1-RCT-CU,2025-06-06 09:08:35.000,2025-06-06 11:08:35.000,"70.27419"
PowerBi.COU1CF001CU,2025-06-06 09:08:35.000,2025-06-06 11:08:35.000,"16.40209"
PowerBi.COU1CD2001CU,2025-06-06 09:16:34.000,2025-06-06 11:16:34.000,"0.365045"
PowerBi.COU1-RCT-CU,2025-06-06 09:16:35.000,2025-06-06 11:16:35.000,"73.67662"
PowerBi.COU1RD001CU,2025-06-06 09:18:34.000,2025-06-06 11:18:34.000,"984.9515"
PowerBi.COU1-RCT-CU,2025-06-06 09:19:35.000,2025-06-06 11:19:35.000,"73.45948"
PowerBi.COU1-RCT-CU,2025-06-06 09:20:35.000,2025-06-06 11:20:35.000,"73.44472"
PowerBi.COU1CF001CU,2025-06-06 09:20:35.000,2025-06-06 11:20:35.000,"16.96659"
PowerBi.COU1CD2001CU,2025-06-06 09:27:35.000,2025-06-06 11:27:35.000,"0.3492722"
PowerBi.COU1-RCT-CU,2025-06-06 09:28:34.000,2025-06-06 11:28:34.000,"72.21914"
PowerBi.COU1RD001CU,2025-06-06 09:30:34.000,2025-06-06 11:30:34.000,"993.6121"
PowerBi.COU1-RCT-CU,2025-06-06 09:31:34.000,2025-06-06 11:31:34.000,"71.97343"
PowerBi.COU1-RCT-CU,2025-06-06 09:32:34.000,2025-06-06 11:32:34.000,"71.96085"
PowerBi.COU1CF001CU,2025-06-06 09:32:34.000,2025-06-06 11:32:34.000,"17.48526"
PowerBi.COU1-RCT-CU,2025-06-06 09:39:35.000,2025-06-06 11:39:35.000,"65.73654"
PowerBi.COU1CD2001CU,2025-06-06 09:39:35.000,2025-06-06 11:39:35.000,"0.3823433"
PowerBi.COU1-RCT-CU,2025-06-06 09:40:35.000,2025-06-06 11:40:35.000,"74.43555"
PowerBi.COU1-RCT-CU,2025-06-06 09:42:34.000,2025-06-06 11:42:34.000,"74.86203"
PowerBi.COU1RD001CU,2025-06-06 09:42:34.000,2025-06-06 11:42:34.000,"977.1287"
PowerBi.COU1-RCT-CU,2025-06-06 09:44:35.000,2025-06-06 11:44:35.000,"74.89593"
PowerBi.COU1CF001CU,2025-06-06 09:44:35.000,2025-06-06 11:44:35.000,"16.18198"
PowerBi.COU1-RCT-CU,2025-06-06 09:51:34.000,2025-06-06 11:51:34.000,"74.63765"
PowerBi.COU1CD2001CU,2025-06-06 09:51:35.000,2025-06-06 11:51:35.000,"0.3785408"
PowerBi.COU1-RCT-CU,2025-06-06 09:54:35.000,2025-06-06 11:54:35.000,"75.38255"
PowerBi.COU1RD001CU,2025-06-06 09:54:35.000,2025-06-06 11:54:35.000,"948.5986"
PowerBi.COU1CF001CU,2025-06-06 09:55:35.000,2025-06-06 11:55:35.000,"16.47688"
PowerBi.COU1-RCT-CU,2025-06-06 09:56:35.000,2025-06-06 11:56:35.000,"75.37459"
PowerBi.COU1-RCT-CU,2025-06-06 10:03:34.000,2025-06-06 12:03:34.000,"75.50489"
PowerBi.COU1CD2001CU,2025-06-06 10:03:35.000,2025-06-06 12:03:35.000,"0.380508"
PowerBi.COU1RD001CU,2025-06-06 10:06:34.000,2025-06-06 12:06:34.000,"977.2586"
PowerBi.COU1-RCT-CU,2025-06-06 10:06:35.000,2025-06-06 12:06:35.000,"74.76041"
PowerBi.COU1CF001CU,2025-06-06 10:07:35.000,2025-06-06 12:07:35.000,"16.34846"
PowerBi.COU1-RCT-CU,2025-06-06 10:08:34.000,2025-06-06 12:08:34.000,"74.76391"
PowerBi.COU1-RCT-CU,2025-06-06 10:15:34.000,2025-06-06 12:15:34.000,"75.42601"
PowerBi.COU1CD2001CU,2025-06-06 10:15:35.000,2025-06-06 12:15:35.000,"0.3905152"
PowerBi.COU1-RCT-CU,2025-06-06 10:18:34.000,2025-06-06 12:18:34.000,"75.26179"
PowerBi.COU1RD001CU,2025-06-06 10:18:34.000,2025-06-06 12:18:34.000,"983.7504"
PowerBi.COU1CF001CU,2025-06-06 10:19:34.000,2025-06-06 12:19:34.000,"16.74224"
PowerBi.COU1-RCT-CU,2025-06-06 10:20:34.000,2025-06-06 12:20:34.000,"75.25108"
PowerBi.COU1-RCT-CU,2025-06-06 10:27:34.000,2025-06-06 12:27:34.000,"76.90749"
PowerBi.COU1CD2001CU,2025-06-06 10:27:34.000,2025-06-06 12:27:34.000,"0.4178277"
PowerBi.COU1-RCT-CU,2025-06-06 10:30:35.000,2025-06-06 12:30:35.000,"74.96983"
PowerBi.COU1RD001CU,2025-06-06 10:30:35.000,2025-06-06 12:30:35.000,"1065.771"
PowerBi.COU1-RCT-CU,2025-06-06 10:31:35.000,2025-06-06 12:31:35.000,"74.9498"
PowerBi.COU1CF001CU,2025-06-06 10:31:35.000,2025-06-06 12:31:35.000,"17.47076"
PowerBi.COU1-RCT-CU,2025-06-06 10:39:34.000,2025-06-06 12:39:34.000,"75.8352"
PowerBi.COU1CD2001CU,2025-06-06 10:39:35.000,2025-06-06 12:39:35.000,"0.4327577"
PowerBi.COU1-RCT-CU,2025-06-06 10:42:34.000,2025-06-06 12:42:34.000,"76.74933"
PowerBi.COU1RD001CU,2025-06-06 10:42:34.000,2025-06-06 12:42:34.000,"1025.69"
PowerBi.COU1-RCT-CU,2025-06-06 10:43:35.000,2025-06-06 12:43:35.000,"76.80856"
PowerBi.COU1CF001CU,2025-06-06 10:43:35.000,2025-06-06 12:43:35.000,"15.45297"
PowerBi.COU1-RCT-CU,2025-06-06 10:56:34.000,2025-06-06 12:56:34.000,"75.88364"
PowerBi.COU1CD2001CU,2025-06-06 10:56:35.000,2025-06-06 12:56:35.000,"0.4166079"
PowerBi.COU1-RCT-CU,2025-06-06 10:59:34.000,2025-06-06 12:59:34.000,"75.91208"
PowerBi.COU1CF001CU,2025-06-06 10:59:34.000,2025-06-06 12:59:34.000,"14.63254"
PowerBi.COU1-RCT-CU,2025-06-06 11:07:34.000,2025-06-06 13:07:34.000,"74.01092"
PowerBi.COU1CD2001CU,2025-06-06 11:07:35.000,2025-06-06 13:07:35.000,"0.386938"
PowerBi.COU1-RCT-CU,2025-06-06 11:10:34.000,2025-06-06 13:10:34.000,"73.97143"
PowerBi.COU1CF001CU,2025-06-06 11:10:34.000,2025-06-06 13:10:34.000,"15.82972"
PowerBi.COU1-RCT-CU,2025-06-06 11:12:35.000,2025-06-06 13:12:35.000,"125.0539"
PowerBi.COU1RD001CU,2025-06-06 11:12:35.000,2025-06-06 13:12:35.000,-1000
PowerBi.COU1CD2001CU,2025-06-06 11:17:34.000,2025-06-06 13:17:34.000,"0.3719707"
PowerBi.COU1-RCT-CU,2025-06-06 11:17:35.000,2025-06-06 13:17:35.000,"130.0858"
PowerBi.COU1-RCT-CU,2025-06-06 11:18:35.000,2025-06-06 13:18:35.000,"126.0873"
PowerBi.COU1RD001CU,2025-06-06 11:20:35.000,2025-06-06 13:20:35.000,"1249.947"
PowerBi.COU1-RCT-CU,2025-06-06 11:21:34.000,2025-06-06 13:21:34.000,"66.92509"
PowerBi.COU1-RCT-CU,2025-06-06 11:22:34.000,2025-06-06 13:22:34.000,"66.86446"
PowerBi.COU1CF001CU,2025-06-06 11:22:34.000,2025-06-06 13:22:34.000,"17.86455"
PowerBi.COU1-RCT-CU,2025-06-06 11:31:34.000,2025-06-06 13:31:34.000,"68.9278"
PowerBi.COU1CD2001CU,2025-06-06 11:31:35.000,2025-06-06 13:31:35.000,"0.3961235"
PowerBi.COU1CD2001CU,2025-06-06 11:31:35.000,2025-06-06 13:31:35.000,"0.3961235"
PowerBi.COU1-RCT-CU,2025-06-06 11:34:34.000,2025-06-06 13:34:34.000,"67.25444"
PowerBi.COU1RD001CU,2025-06-06 11:34:35.000,2025-06-06 13:34:35.000,"1316.765"
PowerBi.COU1RD001CU,2025-06-06 11:34:35.000,2025-06-06 13:34:35.000,"1316.765"
PowerBi.COU1CF001CU,2025-06-06 11:35:35.000,2025-06-06 13:35:35.000,"16.44491"
PowerBi.COU1-RCT-CU,2025-06-06 11:35:35.000,2025-06-06 13:35:35.000,"67.29758"
PowerBi.COU1-RCT-CU,2025-06-06 11:35:35.000,2025-06-06 13:35:35.000,"67.29758"
PowerBi.COU1CF001CU,2025-06-06 11:35:35.000,2025-06-06 13:35:35.000,"16.44491"
PowerBi.COU1CD2001CU,2025-06-06 11:43:34.000,2025-06-06 13:43:34.000,"0.3949151"
PowerBi.COU1-RCT-CU,2025-06-06 11:43:35.000,2025-06-06 13:43:35.000,"67.19505"
PowerBi.COU1-RCT-CU,2025-06-06 11:46:34.000,2025-06-06 13:46:34.000,"70.48174"
PowerBi.COU1RD001CU,2025-06-06 11:46:35.000,2025-06-06 13:46:35.000,"1185.791"
PowerBi.COU1-RCT-CU,2025-06-06 11:47:35.000,2025-06-06 13:47:35.000,"70.50069"
PowerBi.COU1CF001CU,2025-06-06 11:47:35.000,2025-06-06 13:47:35.000,"15.85808"
PowerBi.COU1CD2001CU,2025-06-06 11:55:34.000,2025-06-06 13:55:34.000,"0.3757683"
PowerBi.COU1-RCT-CU,2025-06-06 11:55:35.000,2025-06-06 13:55:35.000,"68.9592"
PowerBi.COU1-RCT-CU,2025-06-06 11:58:35.000,2025-06-06 13:58:35.000,"71.85533"
PowerBi.COU1RD001CU,2025-06-06 11:58:35.000,2025-06-06 13:58:35.000,"1075.907"
PowerBi.COU1-RCT-CU,2025-06-06 11:59:35.000,2025-06-06 13:59:35.000,"71.83437"
PowerBi.COU1CF001CU,2025-06-06 11:59:35.000,2025-06-06 13:59:35.000,"16.56549"
PowerBi.COU1CD2001CU,2025-06-06 12:06:34.000,2025-06-06 14:06:34.000,"0.3864681"
PowerBi.COU1-RCT-CU,2025-06-06 12:06:35.000,2025-06-06 14:06:35.000,"69.84556"
PowerBi.COU1-RCT-CU,2025-06-06 12:07:35.000,2025-06-06 14:07:35.000,"72.63226"
PowerBi.COU1RD001CU,2025-06-06 12:10:34.000,2025-06-06 14:10:34.000,"1069.478"
PowerBi.COU1-RCT-CU,2025-06-06 12:10:35.000,2025-06-06 14:10:35.000,"72.79684"
PowerBi.COU1-RCT-CU,2025-06-06 12:11:35.000,2025-06-06 14:11:35.000,"72.81659"
PowerBi.COU1CF001CU,2025-06-06 12:11:35.000,2025-06-06 14:11:35.000,"15.90193"
PowerBi.COU1-RCT-CU,2025-06-06 12:19:34.000,2025-06-06 14:19:34.000,"70.8428"
PowerBi.COU1CD2001CU,2025-06-06 12:19:35.000,2025-06-06 14:19:35.000,"0.3608999"
PowerBi.COU1-RCT-CU,2025-06-06 12:22:35.000,2025-06-06 14:22:35.000,"70.83166"
PowerBi.COU1CF001CU,2025-06-06 12:22:35.000,2025-06-06 14:22:35.000,"16.28014"
PowerBi.COU1-RCT-CU,2025-06-06 12:30:34.000,2025-06-06 14:30:34.000,"71.78361"
PowerBi.COU1CD2001CU,2025-06-06 12:30:35.000,2025-06-06 14:30:35.000,"0.3727971"
PowerBi.COU1RD001CU,2025-06-06 12:33:34.000,2025-06-06 14:33:34.000,"1054.98"
PowerBi.COU1-RCT-CU,2025-06-06 12:33:35.000,2025-06-06 14:33:35.000,"72.16863"
PowerBi.COU1-RCT-CU,2025-06-06 12:34:35.000,2025-06-06 14:34:35.000,"72.15496"
PowerBi.COU1CF001CU,2025-06-06 12:34:35.000,2025-06-06 14:34:35.000,"16.76706"
PowerBi.COU1CD2001CU,2025-06-06 12:42:34.000,2025-06-06 14:42:34.000,"0.3884757"
PowerBi.COU1-RCT-CU,2025-06-06 12:42:35.000,2025-06-06 14:42:35.000,"73.30433"
PowerBi.COU1-RCT-CU,2025-06-06 12:45:35.000,2025-06-06 14:45:35.000,"73.50607"
PowerBi.COU1RD001CU,2025-06-06 12:45:35.000,2025-06-06 14:45:35.000,"1047.057"
PowerBi.COU1-RCT-CU,2025-06-06 12:46:35.000,2025-06-06 14:46:35.000,"73.50235"
PowerBi.COU1CF001CU,2025-06-06 12:46:35.000,2025-06-06 14:46:35.000,"16.90339"
PowerBi.COU1CD2001CU,2025-06-06 12:53:35.000,2025-06-06 14:53:35.000,"0.4072747"
PowerBi.COU1-RCT-CU,2025-06-06 12:54:34.000,2025-06-06 14:54:34.000,"74.7542"
PowerBi.COU1-RCT-CU,2025-06-06 12:57:35.000,2025-06-06 14:57:35.000,"78.82392"
PowerBi.COU1RD001CU,2025-06-06 12:57:35.000,2025-06-06 14:57:35.000,"879.1448"
PowerBi.COU1-RCT-CU,2025-06-06 12:58:35.000,2025-06-06 14:58:35.000,"78.85401"
PowerBi.COU1CF001CU,2025-06-06 12:58:35.000,2025-06-06 14:58:35.000,"15.7533"
PowerBi.COU1CD2001CU,2025-06-06 13:06:34.000,2025-06-06 15:06:34.000,"0.4115863"
PowerBi.COU1-RCT-CU,2025-06-06 13:06:35.000,2025-06-06 15:06:35.000,"79.08141"
PowerBi.COU1-RCT-CU,2025-06-06 13:09:34.000,2025-06-06 15:09:34.000,"78.98383"
PowerBi.COU1RD001CU,2025-06-06 13:09:35.000,2025-06-06 15:09:35.000,"883.2231"
PowerBi.COU1-RCT-CU,2025-06-06 13:10:34.000,2025-06-06 15:10:34.000,"78.98171"
PowerBi.COU1CF001CU,2025-06-06 13:10:34.000,2025-06-06 15:10:34.000,"15.82839"
PowerBi.COU1-RCT-CU,2025-06-06 13:18:34.000,2025-06-06 15:18:34.000,"78.55541"
PowerBi.COU1CD2001CU,2025-06-06 13:18:35.000,2025-06-06 15:18:35.000,"0.4036127"
PowerBi.COU1-RCT-CU,2025-06-06 13:21:34.000,2025-06-06 15:21:34.000,"77.9773"
PowerBi.COU1RD001CU,2025-06-06 13:21:34.000,2025-06-06 15:21:34.000,"906.8966"
PowerBi.COU1-RCT-CU,2025-06-06 13:22:35.000,2025-06-06 15:22:35.000,"77.97927"
PowerBi.COU1CF001CU,2025-06-06 13:22:35.000,2025-06-06 15:22:35.000,"15.75897"
PowerBi.COU1-RCT-CU,2025-06-06 13:30:34.000,2025-06-06 15:30:34.000,"76.86695"
PowerBi.COU1CD2001CU,2025-06-06 13:30:34.000,2025-06-06 15:30:34.000,"0.3846791"
PowerBi.COU1-RCT-CU,2025-06-06 13:33:34.000,2025-06-06 15:33:34.000,"76.65404"
PowerBi.COU1RD001CU,2025-06-06 13:33:35.000,2025-06-06 15:33:35.000,"915.1948"
PowerBi.COU1-RCT-CU,2025-06-06 13:34:34.000,2025-06-06 15:34:34.000,"76.66447"
PowerBi.COU1CF001CU,2025-06-06 13:34:34.000,2025-06-06 15:34:34.000,"15.40016"
PowerBi.COU1CD2001CU,2025-06-06 13:41:35.000,2025-06-06 15:41:35.000,"0.3722327"
PowerBi.COU1-RCT-CU,2025-06-06 13:42:35.000,2025-06-06 15:42:35.000,"75.8642"
PowerBi.COU1-RCT-CU,2025-06-06 13:45:34.000,2025-06-06 15:45:34.000,"75.46328"
PowerBi.COU1RD001CU,2025-06-06 13:45:34.000,2025-06-06 15:45:34.000,"930.3058"
PowerBi.COU1-RCT-CU,2025-06-06 13:46:35.000,2025-06-06 15:46:35.000,"75.45079"
PowerBi.COU1CF001CU,2025-06-06 13:46:35.000,2025-06-06 15:46:35.000,"15.83142"
PowerBi.COU1CD2001CU,2025-06-06 14:11:35.000,2025-06-06 16:11:35.000,-9999
PowerBi.COU1-RCT-CU,2025-06-06 14:12:34.000,2025-06-06 16:12:34.000,"194.1716"
PowerBi.COU1CD2001CU,2025-06-06 14:12:35.000,2025-06-06 16:12:35.000,-0.1
PowerBi.COU1-RCT-CU,2025-06-06 14:15:35.000,2025-06-06 16:15:35.000,"198.4277"
PowerBi.COU1RD001CU,2025-06-06 14:15:35.000,2025-06-06 16:15:35.000,"972.0936"
PowerBi.COU1-RCT-CU,2025-06-06 14:16:35.000,2025-06-06 16:16:35.000,"198.2237"
PowerBi.COU1CF001CU,2025-06-06 14:16:35.000,2025-06-06 16:16:35.000,"18.99755"
PowerBi.COU1-RCT-CU,2025-06-06 14:23:34.000,2025-06-06 16:23:34.000,"75.29459"
PowerBi.COU1CD2001CU,2025-06-06 14:23:35.000,2025-06-06 16:23:35.000,"0.3874319"
PowerBi.COU1-RCT-CU,2025-06-06 14:26:34.000,2025-06-06 16:26:34.000,"75.75764"
PowerBi.COU1RD001CU,2025-06-06 14:26:34.000,2025-06-06 16:26:34.000,"953.9649"
PowerBi.COU1-RCT-CU,2025-06-06 14:27:34.000,2025-06-06 16:27:34.000,"75.7675"
PowerBi.COU1CF001CU,2025-06-06 14:27:34.000,2025-06-06 16:27:34.000,"18.52026"
PowerBi.COU1CD2001CU,2025-06-06 14:37:34.000,2025-06-06 16:37:34.000,"0.3833967"
PowerBi.COU1-RCT-CU,2025-06-06 14:37:35.000,2025-06-06 16:37:35.000,"75.507"
PowerBi.COU1-RCT-CU,2025-06-06 14:40:34.000,2025-06-06 16:40:34.000,"75.28079"
PowerBi.COU1RD001CU,2025-06-06 14:40:34.000,2025-06-06 16:40:34.000,"962.7298"
PowerBi.COU1-RCT-CU,2025-06-06 14:41:35.000,2025-06-06 16:41:35.000,"75.28581"
PowerBi.COU1CF001CU,2025-06-06 14:41:35.000,2025-06-06 16:41:35.000,"18.28685"
PowerBi.COU1CD2001CU,2025-06-06 14:48:34.000,2025-06-06 16:48:34.000,"0.3850363"
PowerBi.COU1-RCT-CU,2025-06-06 14:48:35.000,2025-06-06 16:48:35.000,"75.39331"
PowerBi.COU1RD001CU,2025-06-06 14:51:34.000,2025-06-06 16:51:34.000,"1014.508"
PowerBi.COU1-RCT-CU,2025-06-06 14:51:35.000,2025-06-06 16:51:35.000,"74.0625"
PowerBi.COU1-RCT-CU,2025-06-06 14:52:34.000,2025-06-06 16:52:34.000,"74.049"
PowerBi.COU1CF001CU,2025-06-06 14:52:34.000,2025-06-06 16:52:34.000,"18.90501"
PowerBi.COU1-RCT-CU,2025-06-06 15:01:34.000,2025-06-06 17:01:34.000,"73.8095"
PowerBi.COU1CD2001CU,2025-06-06 15:01:35.000,2025-06-06 17:01:35.000,"0.3815865"
PowerBi.COU1-RCT-CU,2025-06-06 15:04:34.000,2025-06-06 17:04:34.000,"72.79746"
PowerBi.COU1RD001CU,2025-06-06 15:04:34.000,2025-06-06 17:04:34.000,"1053.492"
PowerBi.COU1-RCT-CU,2025-06-06 15:05:35.000,2025-06-06 17:05:35.000,"72.80023"
PowerBi.COU1CF001CU,2025-06-06 15:05:35.000,2025-06-06 17:05:35.000,"18.77781"
PowerBi.COU1CD2001CU,2025-06-06 15:15:34.000,2025-06-06 17:15:34.000,"0.3836095"
PowerBi.COU1-RCT-CU,2025-06-06 15:15:35.000,2025-06-06 17:15:35.000,"72.94664"
PowerBi.COU1-RCT-CU,2025-06-06 15:18:34.000,2025-06-06 17:18:34.000,"73.30843"
PowerBi.COU1RD001CU,2025-06-06 15:18:35.000,2025-06-06 17:18:35.000,"1039.481"
PowerBi.COU1-RCT-CU,2025-06-06 15:19:34.000,2025-06-06 17:19:34.000,"73.33002"
PowerBi.COU1CF001CU,2025-06-06 15:19:34.000,2025-06-06 17:19:34.000,"17.83446"
PowerBi.COU1CD2001CU,2025-06-06 15:27:34.000,2025-06-06 17:27:34.000,"0.3822466"
PowerBi.COU1-RCT-CU,2025-06-06 15:27:35.000,2025-06-06 17:27:35.000,"73.23285"
PowerBi.COU1-RCT-CU,2025-06-06 15:30:35.000,2025-06-06 17:30:35.000,"72.30966"
PowerBi.COU1RD001CU,2025-06-06 15:30:35.000,2025-06-06 17:30:35.000,"1075.116"
PowerBi.COU1-RCT-CU,2025-06-06 15:31:35.000,2025-06-06 17:31:35.000,"72.30859"
PowerBi.COU1CF001CU,2025-06-06 15:31:35.000,2025-06-06 17:31:35.000,"17.87795"
PowerBi.COU1CD2001CU,2025-06-06 15:39:34.000,2025-06-06 17:39:34.000,"0.3874379"
PowerBi.COU1-RCT-CU,2025-06-06 15:39:35.000,2025-06-06 17:39:35.000,"72.68774"
PowerBi.COU1-RCT-CU,2025-06-06 15:42:34.000,2025-06-06 17:42:34.000,"73.05348"
PowerBi.COU1RD001CU,2025-06-06 15:42:34.000,2025-06-06 17:42:34.000,"1060.805"
PowerBi.COU1-RCT-CU,2025-06-06 15:43:34.000,2025-06-06 17:43:34.000,"73.05962"
PowerBi.COU1CF001CU,2025-06-06 15:43:34.000,2025-06-06 17:43:34.000,"17.62997"
PowerBi.COU1-RCT-CU,2025-06-06 15:51:34.000,2025-06-06 17:51:34.000,"74.27855"
PowerBi.COU1CD2001CU,2025-06-06 15:51:35.000,2025-06-06 17:51:35.000,"0.4053765"
PowerBi.COU1RD001CU,2025-06-06 15:54:34.000,2025-06-06 17:54:34.000,"1014.671"
PowerBi.COU1-RCT-CU,2025-06-06 15:54:35.000,2025-06-06 17:54:35.000,"75.40366"
PowerBi.COU1-RCT-CU,2025-06-06 15:55:35.000,2025-06-06 17:55:35.000,"75.39727"
PowerBi.COU1CF001CU,2025-06-06 15:55:35.000,2025-06-06 17:55:35.000,"17.89158"
PowerBi.COU1-RCT-CU,2025-06-06 16:03:34.000,2025-06-06 18:03:34.000,"74.95139"
PowerBi.COU1CD2001CU,2025-06-06 16:03:35.000,2025-06-06 18:03:35.000,"0.3983212"
PowerBi.COU1RD001CU,2025-06-06 16:06:34.000,2025-06-06 18:06:34.000,"964.5286"
PowerBi.COU1-RCT-CU,2025-06-06 16:06:35.000,2025-06-06 18:06:35.000,"76.19592"
PowerBi.COU1-RCT-CU,2025-06-06 16:07:35.000,2025-06-06 18:07:35.000,"76.19611"
PowerBi.COU1CF001CU,2025-06-06 16:07:35.000,2025-06-06 18:07:35.000,"17.88325"
PowerBi.COU1-RCT-CU,2025-06-06 16:15:34.000,2025-06-06 18:15:34.000,"77.26742"
PowerBi.COU1CD2001CU,2025-06-06 16:15:35.000,2025-06-06 18:15:35.000,"0.4166552"
PowerBi.COU1-RCT-CU,2025-06-06 16:18:35.000,2025-06-06 18:18:35.000,"76.48238"
PowerBi.COU1RD001CU,2025-06-06 16:18:35.000,2025-06-06 18:18:35.000,"997.6511"
PowerBi.COU1CF001CU,2025-06-06 16:19:35.000,2025-06-06 18:19:35.000,"17.81839"
PowerBi.COU1-RCT-CU,2025-06-06 16:20:35.000,2025-06-06 18:20:35.000,"76.48396"
PowerBi.COU1-RCT-CU,2025-06-06 16:27:34.000,2025-06-06 18:27:34.000,"77.22853"
PowerBi.COU1CD2001CU,2025-06-06 16:27:35.000,2025-06-06 18:27:35.000,"0.4126381"
PowerBi.COU1-RCT-CU,2025-06-06 16:28:34.000,2025-06-06 18:28:34.000,"76.24953"
PowerBi.COU1-RCT-CU,2025-06-06 16:30:35.000,2025-06-06 18:30:35.000,"75.35773"
PowerBi.COU1RD001CU,2025-06-06 16:30:35.000,2025-06-06 18:30:35.000,"1034.894"
PowerBi.COU1-RCT-CU,2025-06-06 16:32:34.000,2025-06-06 18:32:34.000,"75.33887"
PowerBi.COU1CF001CU,2025-06-06 16:32:34.000,2025-06-06 18:32:34.000,"18.61614"
PowerBi.COU1CD2001CU,2025-06-06 16:40:34.000,2025-06-06 18:40:34.000,"0.4098505"
PowerBi.COU1-RCT-CU,2025-06-06 16:40:35.000,2025-06-06 18:40:35.000,"75.16734"
PowerBi.COU1-RCT-CU,2025-06-06 16:43:34.000,2025-06-06 18:43:34.000,"74.91103"
PowerBi.COU1RD001CU,2025-06-06 16:43:34.000,2025-06-06 18:43:34.000,"1045.516"
PowerBi.COU1-RCT-CU,2025-06-06 16:44:34.000,2025-06-06 18:44:34.000,"74.9274"
PowerBi.COU1CF001CU,2025-06-06 16:44:34.000,2025-06-06 18:44:34.000,"17.92268"
PowerBi.COU1CD2001CU,2025-06-06 16:52:34.000,2025-06-06 18:52:34.000,"0.4093181"
PowerBi.COU1-RCT-CU,2025-06-06 16:52:35.000,2025-06-06 18:52:35.000,"74.89402"
PowerBi.COU1-RCT-CU,2025-06-06 16:55:34.000,2025-06-06 18:55:34.000,"74.67665"
PowerBi.COU1RD001CU,2025-06-06 16:55:34.000,2025-06-06 18:55:34.000,"1054.515"
PowerBi.COU1-RCT-CU,2025-06-06 16:56:35.000,2025-06-06 18:56:35.000,"74.65752"
PowerBi.COU1CF001CU,2025-06-06 16:56:35.000,2025-06-06 18:56:35.000,"18.73363"
PowerBi.COU1-RCT-CU,2025-06-06 17:04:34.000,2025-06-06 19:04:34.000,"75.99956"
PowerBi.COU1CD2001CU,2025-06-06 17:04:35.000,2025-06-06 19:04:35.000,"0.4316787"
PowerBi.COU1RD001CU,2025-06-06 17:07:34.000,2025-06-06 19:07:34.000,"1026.123"
PowerBi.COU1-RCT-CU,2025-06-06 17:07:35.000,2025-06-06 19:07:35.000,"76.64931"
